id,city,type,squareMeters,rooms,floor,floorCount,buildYear,ownership,buildingMaterial,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,price_per_m2,building_age
1b7dcc00d9eadb0ae2e0ba846905f16f,gdansk,tenement,75.0,3,3.0,4.0,1953.0,condominium,brick,False,False,False,False,True,950000,12666.67,Old
b47a12b08cbe4e2b8806041b55b184a8,lublin,unknown,47.0,2,4.0,4.0,1953.0,condominium,unknown,False,True,False,False,True,488000,10382.98,Old
280397ff2baca0a00a6536d8d7238f45,warszawa,tenement,60.0,3,1.0,4.0,1953.0,condominium,brick,False,False,False,False,True,890000,14833.33,Old
aea2fd1448eef4c7f10b6ba8a3cbd81f,warszawa,tenement,45.0,2,2.0,4.0,1953.0,condominium,brick,False,False,False,False,True,635000,14111.11,Old
28d53fe3100a19245a3b6b27f20e2d2d,warszawa,blockOfFlats,52.34,2,4.0,4.0,1953.0,condominium,brick,False,False,False,False,True,630000,12036.68,Old
01913d274823e24dfebb9fcb1e6a7eff,warszawa,unknown,44.73,2,2.0,4.0,1953.0,condominium,brick,False,False,False,False,True,635000,14196.29,Old
2b544845adbb8179a016c500353fd681,gdansk,tenement,45.62,2,,4.0,1953.0,condominium,brick,False,False,False,False,True,449000,9842.17,Old
65dbd2ea68570a17bfa1bb3d343c47ef,gdynia,unknown,46.0,2,4.0,4.0,1953.0,condominium,unknown,False,True,False,True,True,560000,12173.91,Old
ff10d0beaffbd590eb6db7700e7f2f85,warszawa,tenement,63.0,3,4.0,4.0,1953.0,condominium,brick,False,True,False,False,False,755000,11984.13,Old
4f043263d80abe103893fd63194835e8,warszawa,tenement,49.0,2,2.0,4.0,1953.0,condominium,brick,False,False,False,False,True,750000,15306.12,Old
7db6167a17b6851c19b21574ae6fe508,warszawa,tenement,30.0,1,2.0,4.0,1953.0,condominium,brick,False,True,False,False,True,630000,21000.0,Old
9b7e342786b1e4750c0b0f699405b93a,gdansk,tenement,41.97,3,3.0,4.0,1953.0,condominium,brick,False,False,False,False,True,600000,14295.93,Old
622fa21b49c09967acd77bc3e15d9887,gdansk,blockOfFlats,49.6,2,2.0,4.0,1953.0,condominium,brick,False,False,False,False,True,599000,12076.61,Old
9b9e42a2709f782adcd5a2b5099b9faa,warszawa,blockOfFlats,52.34,2,4.0,4.0,1953.0,condominium,brick,False,False,False,False,True,630000,12036.68,Old
66f9e4561c0b0a10399d5dd771d84342,warszawa,tenement,67.53,3,3.0,4.0,1953.0,condominium,brick,False,True,False,False,True,895000,13253.37,Old
4be592d286396cf9367012c114b8066e,bydgoszcz,tenement,42.85,2,,4.0,1954.0,condominium,brick,True,False,,False,False,321000,7491.25,Old
f734a812322827843d5ca423760a8fca,bydgoszcz,tenement,42.3,2,1.0,4.0,1954.0,condominium,brick,True,False,,False,False,338000,7990.54,Old
992163c02791f39e9c92605715292849,lublin,blockOfFlats,49.24,2,2.0,4.0,1954.0,condominium,brick,False,True,False,False,True,344000,6986.19,Old
484b72bfd654d51d0714911b4a2b5373,szczecin,tenement,52.14,2,3.0,4.0,1954.0,condominium,brick,False,False,False,False,True,489000,9378.6,Old
27be5bcdbfb5e6b16c77e1828fb872c8,warszawa,tenement,51.0,3,2.0,4.0,1954.0,condominium,brick,False,False,False,False,True,867000,17000.0,Old
025808b1d2411277dd823a9ed88b88e7,lodz,blockOfFlats,42.43,2,,4.0,1954.0,condominium,brick,False,False,False,False,False,300005,7070.59,Old
4e3e19a6e979cc580bac695145ee9995,lodz,blockOfFlats,42.43,2,,4.0,1954.0,condominium,brick,False,False,False,False,False,300000,7070.47,Old
2233cfe048cc17b3e88fc2a593bde3fb,wroclaw,tenement,44.6,2,3.0,4.0,1954.0,condominium,brick,True,False,False,False,True,749280,16800.0,Old
bcaa235e37232e4447753317fd3fc5c1,bydgoszcz,tenement,35.94,2,,4.0,1954.0,condominium,brick,True,False,,False,False,150000,4173.62,Old
1cc10727159789077294dd25c6b47ca2,warszawa,tenement,62.85,3,,4.0,1954.0,condominium,brick,False,False,True,False,False,1630000,25934.77,Old
f1566f2fb1ad80bec33ad28139290f0b,bydgoszcz,tenement,41.69,2,3.0,4.0,1954.0,condominium,brick,True,False,,False,False,312000,7483.81,Old
d76abf3f718976f55d6f95cb36d33e7d,bydgoszcz,tenement,42.57,2,,4.0,1954.0,condominium,brick,True,False,,False,False,319000,7493.54,Old
47ec100c1d01423b7cf50d9b6728e31f,bydgoszcz,tenement,46.35,2,3.0,4.0,1954.0,condominium,brick,True,True,False,False,False,361000,7788.57,Old
6c8eed2b5ff9e5ddc2e4f7e8814148f3,bydgoszcz,tenement,42.04,2,1.0,4.0,1954.0,condominium,brick,True,True,False,False,False,336000,7992.39,Old
282bcaf3c5faa253947c57cf48556c99,warszawa,unknown,41.39,2,3.0,4.0,1954.0,condominium,unknown,False,True,False,False,False,653962,15800.0,Old
4cef761d5f226c9c5ddf5094e23c319c,warszawa,tenement,80.0,4,,4.0,1954.0,condominium,brick,False,False,True,True,True,1220000,15250.0,Old
e6ca2d116afb35a59103a27ad6d3ba02,warszawa,blockOfFlats,35.82,2,,4.0,1954.0,condominium,concreteSlab,False,True,True,False,False,608940,17000.0,Old
8e7e2915933929eef74069910afc2cc8,warszawa,tenement,49.85,2,2.0,4.0,1954.0,condominium,brick,False,False,False,False,True,925000,18555.67,Old
1f645c42a679278b81fbfc71eff62603,poznan,tenement,73.8,4,4.0,4.0,1954.0,condominium,brick,False,False,False,False,True,750000,10162.6,Old
20d40121c32c5ca8575418d5cb1384fb,wroclaw,tenement,44.6,2,3.0,4.0,1954.0,condominium,brick,False,False,,False,False,749280,16800.0,Old
28cccc95bd59b5b2bdda36236d95ca7d,bydgoszcz,tenement,42.74,2,3.0,4.0,1954.0,condominium,brick,True,False,,False,False,320000,7487.13,Old
ea8c890f807945172fbd3bb237bd7c67,warszawa,tenement,79.0,4,,4.0,1954.0,condominium,brick,False,False,,False,False,1265000,16012.66,Old
f086e4045ab89070ccac2fc7f5e432b2,bydgoszcz,tenement,39.21,2,,4.0,1954.0,condominium,brick,True,False,,False,False,294000,7498.09,Old
a4dadc9bbd85afe095a054cb9e16b64b,bydgoszcz,tenement,38.29,2,,4.0,1954.0,condominium,brick,True,False,,False,False,287000,7495.43,Old
0e2a4b4a0aafc18668618eb0950277da,bydgoszcz,tenement,46.32,2,1.0,4.0,1954.0,condominium,brick,True,True,False,False,False,370000,7987.91,Old
1b8ce03bf53650e4c18634e9b457d94f,lodz,blockOfFlats,43.0,2,,4.0,1954.0,condominium,brick,True,False,False,False,True,300000,6976.74,Old
51944d189714a3f05dea2e3d212b1162,warszawa,tenement,35.82,2,,4.0,1954.0,condominium,brick,False,False,False,False,True,608940,17000.0,Old
82aee84061b2234555265ef24dabf35c,bydgoszcz,tenement,42.73,2,2.0,4.0,1954.0,condominium,brick,True,False,,False,False,341000,7980.34,Old
cc494c3626883d957deff45dee017c5b,lodz,blockOfFlats,53.0,2,3.0,4.0,1954.0,condominium,brick,False,False,False,False,True,359000,6773.58,Old
b0a8ff6533b5e615658192a2b98d8c2e,bydgoszcz,tenement,43.19,2,2.0,4.0,1954.0,condominium,brick,True,False,,False,False,345000,7987.96,Old
236248421ee1fcdd99f0af36e7fbb92b,lublin,tenement,34.0,2,,4.0,1954.0,condominium,brick,False,False,False,False,True,319000,9382.35,Old
d0175778c7fe7e78a4e7a5fcf6219d03,lublin,blockOfFlats,69.0,3,3.0,4.0,1954.0,condominium,brick,False,True,False,False,True,599999,8695.64,Old
c4a7052ac535cea0835394751c316565,bydgoszcz,tenement,31.02,2,,4.0,1954.0,condominium,brick,True,False,,False,False,150000,4835.59,Old
e260c39f634164179c033d766e4f16ea,bydgoszcz,tenement,46.46,2,2.0,4.0,1954.0,condominium,brick,True,False,,False,False,371000,7985.36,Old
94c4d58d20656c1a3fd6c07eb17c6c57,warszawa,tenement,57.5,2,,4.0,1955.0,condominium,brick,False,False,False,False,True,730000,12695.65,Old
a728d3227eb381399738fda599f1297e,krakow,blockOfFlats,40.0,2,,4.0,1955.0,condominium,brick,False,False,False,False,True,440000,11000.0,Old
aeabc568831176ad01019465a163fa0c,warszawa,tenement,51.51,2,3.0,4.0,1955.0,condominium,brick,False,True,False,False,True,899000,17452.92,Old
221be5e6aee6dde9521a38809a3f960f,warszawa,unknown,42.0,2,2.0,4.0,1955.0,condominium,unknown,False,False,,False,False,599999,14285.69,Old
83da424e91f5053b98586a8359b356be,warszawa,tenement,36.0,2,3.0,4.0,1955.0,condominium,brick,False,True,False,False,True,670000,18611.11,Old
e0f6b79d397bb558a9bd23cf16be782d,gdansk,tenement,60.05,3,3.0,4.0,1955.0,condominium,brick,False,False,False,False,True,550000,9159.03,Old
5c061535b04257b93c183460b2bd6daa,poznan,unknown,46.0,2,2.0,4.0,1955.0,condominium,brick,False,False,False,False,False,560000,12173.91,Old
bc49a0588606fcbfed06bd04cb341670,gdansk,unknown,41.0,2,4.0,4.0,1955.0,condominium,unknown,False,False,False,False,True,499000,12170.73,Old
e84d870b2927c411635ee33767fe1cd2,warszawa,tenement,38.0,2,4.0,4.0,1955.0,condominium,brick,False,False,False,False,True,599000,15763.16,Old
1629328319eb36425ca17d3e165d0dec,lodz,blockOfFlats,45.0,2,1.0,4.0,1955.0,condominium,brick,False,True,False,False,False,289000,6422.22,Old
8cc5ea4a22c03c3672068307b9d176ac,krakow,blockOfFlats,63.0,3,3.0,4.0,1955.0,condominium,brick,False,False,False,False,True,670000,10634.92,Old
ca42d26df1acc7cfea422f4a7cdd0426,krakow,blockOfFlats,30.76,1,2.0,4.0,1955.0,condominium,brick,True,False,False,False,True,399000,12971.39,Old
9a713e53d2286f795713d3fbc29b5651,warszawa,blockOfFlats,36.0,2,3.0,4.0,1955.0,condominium,unknown,False,True,False,False,True,710000,19722.22,Old
df7c696b9746e7181c125864eb435bc6,warszawa,tenement,32.0,1,4.0,4.0,1955.0,condominium,brick,False,False,False,False,True,607000,18968.75,Old
d69d2159aae4251b6b899ab48fa541ef,warszawa,tenement,36.0,2,3.0,4.0,1955.0,condominium,brick,False,True,False,False,False,670000,18611.11,Old
343a2db93c02e417b7d0869971647ba0,warszawa,tenement,38.0,2,4.0,4.0,1955.0,condominium,brick,False,False,False,False,True,695000,18289.47,Old
e7b26a73d70b212e9a48323705101785,gdansk,tenement,47.06,2,1.0,4.0,1955.0,condominium,brick,False,False,,False,False,489000,10390.99,Old
488b63a38b2256d90e73cfd9f89e19ad,gdansk,blockOfFlats,48.4,2,4.0,4.0,1955.0,condominium,brick,False,False,False,False,True,530000,10950.41,Old
d3eff9c5a9d128db03cfaf08f338f234,wroclaw,tenement,51.0,2,3.0,4.0,1955.0,condominium,brick,False,False,False,False,True,600000,11764.71,Old
efa2939a0e0ef1aca2185a22ea1048f8,gdansk,blockOfFlats,38.6,2,2.0,4.0,1955.0,condominium,brick,False,True,False,False,False,560000,14507.77,Old
cbd02b121c9c767547b66ebf6f9a1db2,warszawa,tenement,103.33,4,4.0,4.0,1955.0,condominium,brick,False,False,False,False,True,1399000,13539.15,Old
63e7aa03298dcb87cc4ebc7d7f68bde6,krakow,blockOfFlats,31.0,1,2.0,4.0,1955.0,condominium,brick,True,False,False,False,True,365000,11774.19,Old
0da487e643411b6d7b15eb99ac915152,krakow,blockOfFlats,47.8,2,,4.0,1955.0,condominium,brick,False,False,False,False,True,480000,10041.84,Old
cdf0de6143c6b10877e70ff79f7bc9f1,krakow,blockOfFlats,53.0,2,1.0,4.0,1955.0,condominium,brick,True,False,False,False,True,530000,10000.0,Old
9e897ad7ebe60b5fb0ebb602d398619e,warszawa,tenement,32.2,1,2.0,4.0,1955.0,condominium,brick,False,True,False,False,False,429000,13322.98,Old
4173610fa9efb732e1b37ddcc7fdb3f1,krakow,blockOfFlats,64.0,3,3.0,4.0,1955.0,condominium,brick,True,False,False,False,True,699000,10921.88,Old
2da2fb249531b1f36f328ca39ef7c7f0,poznan,unknown,46.0,2,2.0,4.0,1955.0,condominium,brick,False,False,False,False,False,560000,12173.91,Old
7ffd660b99537ef85922c8d6fc537d92,warszawa,unknown,52.16,3,1.0,4.0,1955.0,condominium,unknown,False,False,False,False,True,850000,16296.01,Old
0af73a599b849454c7b49f8de59eae69,lublin,tenement,138.11,5,1.0,4.0,1955.0,condominium,brick,False,False,False,False,True,836900,6059.66,Old
6d4cde67dfb01a94c8f2366eb91d426b,krakow,blockOfFlats,31.0,1,2.0,4.0,1955.0,condominium,unknown,False,False,False,False,True,365000,11774.19,Old
388415ae62270680dfcfe1c6ba9d85ce,warszawa,blockOfFlats,35.03,2,1.0,4.0,1955.0,condominium,brick,False,False,False,False,True,526000,15015.7,Old
6dec5009bcdb5d6c79cd7c6e42557eb0,warszawa,tenement,95.37,4,1.0,4.0,1955.0,condominium,brick,False,False,True,False,True,2000000,20970.96,Old
3aa566dcffdd73cda05d74c25ade32bd,warszawa,blockOfFlats,55.0,3,,4.0,1955.0,condominium,unknown,False,False,False,False,True,820000,14909.09,Old
24a46e3df2741b0a7c8ecd472c072cc9,bialystok,blockOfFlats,32.8,1,,4.0,1955.0,condominium,brick,False,False,False,False,True,320000,9756.1,Old
205c5a7a8118a7e0d06190c5a004109d,gdansk,blockOfFlats,48.4,2,4.0,4.0,1955.0,condominium,brick,False,False,False,False,True,530000,10950.41,Old
6f0c2d45cff38e59d92f65d3dfa0f392,gdansk,blockOfFlats,57.59,3,2.0,4.0,1955.0,condominium,unknown,False,False,False,False,True,600000,10418.48,Old
e8be6b3cbb9318adf05cedf5e7bf17d1,warszawa,tenement,85.0,3,4.0,4.0,1955.0,condominium,brick,False,False,,False,False,1990000,23411.76,Old
2f371a5f45cd2b339d9e215ecb8f8ec1,krakow,blockOfFlats,49.0,2,3.0,4.0,1955.0,condominium,brick,False,True,False,False,True,490000,10000.0,Old
f19493472955b98c9b4ad60270fa040d,gdansk,unknown,79.0,4,1.0,4.0,1955.0,condominium,unknown,False,False,False,False,True,868000,10987.34,Old
9f87472136b18b492efeb67a3627cbcc,gdynia,tenement,59.0,2,3.0,4.0,1955.0,condominium,brick,False,False,False,False,True,678500,11500.0,Old
7f0e0815282cc1f0f23ab4460a73f72c,warszawa,blockOfFlats,48.5,2,4.0,4.0,1955.0,condominium,unknown,False,True,False,False,True,600000,12371.13,Old
6d2658bda9aba7aeee053f2f1a5ea50c,warszawa,tenement,81.5,3,3.0,4.0,1955.0,condominium,brick,False,False,False,False,True,1625000,19938.65,Old
9d13b2e449add1a9e6c5a1bda86a63a6,warszawa,tenement,52.0,3,1.0,4.0,1956.0,condominium,brick,False,True,False,False,True,825000,15865.38,Old
1a6658a1da0416841e0fe498a10d4fdd,warszawa,tenement,50.0,2,1.0,4.0,1956.0,condominium,brick,False,True,False,False,True,849950,16999.0,Old
018cebf8bd879f9a21a47c7f7d305efd,warszawa,unknown,59.0,4,2.0,4.0,1956.0,condominium,unknown,False,False,False,False,True,829000,14050.85,Old
dfa56025621a3d0e557775e1ccfac17d,lodz,blockOfFlats,47.39,2,4.0,4.0,1956.0,condominium,brick,True,False,,False,False,308000,6499.26,Old
c854ea445e4a331d9988032fa6d9947d,warszawa,unknown,70.0,2,4.0,4.0,1956.0,condominium,brick,False,False,False,False,False,1490000,21285.71,Old
0eaee100fada13cb5eb6bd9135571ac7,gdansk,tenement,75.0,3,4.0,4.0,1956.0,condominium,brick,False,False,False,False,True,639000,8520.0,Old
88520ddcdf0b408007fa581cee387535,lodz,blockOfFlats,37.09,2,3.0,4.0,1956.0,condominium,unknown,False,False,False,False,True,252000,6794.28,Old
eb803e07c99d481803570b1e396cc9a4,gdansk,tenement,50.92,3,4.0,4.0,1956.0,condominium,brick,False,False,False,False,False,639000,12549.1,Old
023fd6350b01c401948d7a08c6f507a0,gdansk,blockOfFlats,45.0,2,3.0,4.0,1956.0,condominium,unknown,False,True,False,True,True,899000,19977.78,Old
75820d086d957e763d105406f7dfb3ab,krakow,blockOfFlats,49.1,2,3.0,4.0,1956.0,condominium,brick,True,True,False,False,True,490000,9979.63,Old
18876107d45bfb5385ff197d643eda69,warszawa,blockOfFlats,30.48,1,2.0,4.0,1956.0,condominium,unknown,False,False,False,False,True,776006,25459.51,Old
510d24e5c0014750afa29e2f628f7000,warszawa,tenement,33.96,1,1.0,4.0,1956.0,condominium,brick,False,False,False,False,True,745000,21937.57,Old
63520e13e8bdf810d0f80855ed8b06f7,warszawa,unknown,46.4,2,2.0,4.0,1956.0,condominium,unknown,False,False,,False,False,625000,13469.83,Old
ba9ba4909aeab4549a191ee67b5bf8bd,warszawa,blockOfFlats,30.48,1,2.0,4.0,1956.0,condominium,unknown,False,False,False,False,True,749000,24573.49,Old
f080ed742b2e5532290c2e6efc9435a6,warszawa,unknown,49.72,2,1.0,4.0,1956.0,condominium,unknown,False,True,False,False,True,785000,15788.42,Old
9a57f7c7539d48ee37026c9b6f0e52b9,warszawa,unknown,31.0,1,2.0,4.0,1956.0,condominium,brick,False,False,False,False,False,619000,19967.74,Old
f8b6cb92bc3dda2b2dd815007dde73cd,krakow,blockOfFlats,49.0,2,3.0,4.0,1956.0,condominium,brick,False,True,False,False,False,490000,10000.0,Old
75bd6a9618a774548b5fdf4bbead5523,warszawa,unknown,49.72,2,1.0,4.0,1956.0,condominium,unknown,False,False,,False,False,785000,15788.42,Old
c5126fe3093310a49718b7d05371109b,gdansk,tenement,42.8,2,,4.0,1956.0,condominium,brick,False,False,False,False,True,750000,17523.36,Old
fe6d126254aa6580bd2b138debd87c41,gdansk,tenement,75.0,3,4.0,4.0,1956.0,condominium,brick,False,False,False,False,True,669000,8920.0,Old
f7abd86419d896f4ad3bebccb47edb2a,krakow,blockOfFlats,62.0,2,4.0,4.0,1956.0,condominium,brick,False,False,,False,False,700000,11290.32,Old
f79dec46696d4dffa1bc27c80575d6e3,krakow,blockOfFlats,49.0,2,3.0,4.0,1956.0,condominium,brick,False,False,,False,False,490000,10000.0,Old
a8a019ef0f3fb0f47bc1a50cc3d31921,krakow,unknown,49.0,2,3.0,4.0,1956.0,condominium,brick,True,True,False,False,True,490000,10000.0,Old
4f9cbfe7997f5b21d318810c8daab88d,warszawa,unknown,52.0,3,1.0,4.0,1956.0,condominium,brick,False,True,False,False,True,825000,15865.38,Old
5e46b2be3aef0e0b487f93bfa27442bd,warszawa,blockOfFlats,42.25,2,,4.0,1956.0,condominium,brick,False,False,,False,False,570000,13491.12,Old
ed9b4433ebfad2080919d203cf78f171,poznan,unknown,34.4,1,3.0,4.0,1956.0,condominium,unknown,False,True,False,False,True,320000,9302.33,Old
0baeb7ec9eb0b19ca79eb8edd88cd660,warszawa,tenement,38.55,2,4.0,4.0,1956.0,condominium,brick,False,False,False,False,True,535000,13878.08,Old
272849f9823cd481aac5e73645c7f496,warszawa,blockOfFlats,59.0,4,2.0,4.0,1956.0,condominium,brick,True,False,False,False,True,830000,14067.8,Old
65cc2a4ab02694d8a4a07afab46a0615,warszawa,blockOfFlats,34.55,1,4.0,4.0,1956.0,condominium,brick,False,True,False,False,True,560000,16208.39,Old
a5694547f4bbd4cf8ad19621a5c59705,warszawa,tenement,52.34,2,4.0,4.0,1957.0,condominium,brick,False,False,False,False,True,620000,11845.62,Old
5113be57033d4b5adf0222b6686a1d71,bialystok,blockOfFlats,51.0,2,2.0,4.0,1957.0,condominium,unknown,False,True,False,False,True,549000,10764.71,Old
be2b81e34cdd83fb322306303dd446f5,gdansk,tenement,83.0,3,2.0,4.0,1957.0,condominium,brick,False,False,False,False,True,699000,8421.69,Old
9ab8c9be3278f05302d54d571049f726,poznan,tenement,75.59,3,3.0,4.0,1957.0,condominium,brick,True,True,False,False,True,729000,9644.13,Old
bf8cc0d112acca084edc908f1e68d201,gdansk,blockOfFlats,58.0,3,2.0,4.0,1957.0,condominium,unknown,True,True,False,False,True,732000,12620.69,Old
001e93e30bdab046d89643472010ba52,warszawa,tenement,52.7,2,3.0,4.0,1957.0,condominium,brick,False,False,False,False,True,750000,14231.5,Old
e815e1443e92ad066efd78f97a655b9c,wroclaw,blockOfFlats,48.44,2,1.0,4.0,1957.0,condominium,brick,False,True,False,False,True,659000,13604.46,Old
3b0827229d491821b230045ebb7e0ec2,lodz,blockOfFlats,61.0,3,4.0,4.0,1958.0,condominium,unknown,True,False,False,False,True,420000,6885.25,Old
247dbf85c9cbf83e0e6c0f01143ab677,warszawa,blockOfFlats,75.0,3,,4.0,1958.0,cooperative,brick,False,False,False,False,True,950000,12666.67,Old
c17d1c337504528aa52034115162dac5,czestochowa,unknown,48.3,2,3.0,4.0,1958.0,condominium,unknown,False,True,False,False,True,205000,4244.31,Old
60e958cdcde5ed3686dcb4952e7250df,radom,blockOfFlats,35.0,2,4.0,4.0,1958.0,cooperative,unknown,False,True,False,False,True,216000,6171.43,Old
e19ff5340b326ee31416043bdecccd6f,lodz,blockOfFlats,82.6,3,,4.0,1958.0,condominium,brick,False,False,,False,False,530000,6416.46,Old
62958864ffe55eaf31f44371d54eb10b,wroclaw,tenement,29.69,1,3.0,4.0,1958.0,condominium,brick,False,True,False,False,True,429000,14449.31,Old
66c2f12ef480fd91ca6f344f18a20821,warszawa,blockOfFlats,71.8,3,4.0,4.0,1958.0,condominium,unknown,False,True,False,False,True,1035000,14415.04,Old
8f6719cd7ba7e7d781e9691273e0dfe6,warszawa,blockOfFlats,53.0,2,2.0,4.0,1958.0,cooperative,concreteSlab,False,True,False,False,True,685000,12924.53,Old
de75ea2e0d725fffbe64de84b902a5cb,gdansk,unknown,46.0,2,3.0,4.0,1958.0,condominium,unknown,False,False,False,False,False,699000,15195.65,Old
0a60c0fe946ff8ccecdcae5c6ef9542b,wroclaw,blockOfFlats,50.0,2,3.0,4.0,1958.0,condominium,brick,False,True,False,False,True,590000,11800.0,Old
dc6ea0e82188d5838a6bff5b8d526458,lodz,blockOfFlats,36.65,2,4.0,4.0,1958.0,condominium,brick,False,False,False,False,True,327900,8946.79,Old
62b10428b146e8f7e53e00c50277a59e,lodz,unknown,61.0,3,4.0,4.0,1958.0,condominium,brick,False,False,False,False,True,420000,6885.25,Old
97d24da5ab485c81a043d4bb184a21a6,warszawa,unknown,36.6,2,1.0,4.0,1958.0,condominium,unknown,False,False,,False,False,540000,14754.1,Old
a041bc4e41987e64a783c2a66c0ff80c,warszawa,blockOfFlats,49.3,2,3.0,4.0,1958.0,condominium,unknown,False,False,True,False,False,686000,13914.81,Old
247efcc7fd1f561431b87474832732b9,wroclaw,unknown,49.0,2,3.0,4.0,1958.0,condominium,unknown,False,True,False,False,True,590000,12040.82,Old
4e6630502e6b74956795bcd54cccc75b,gdansk,blockOfFlats,53.0,2,2.0,4.0,1958.0,condominium,unknown,False,False,,False,False,595000,11226.42,Old
b8dac50c5560dd97072fe220067c8559,warszawa,blockOfFlats,48.89,2,4.0,4.0,1958.0,condominium,brick,False,True,False,False,True,780000,15954.18,Old
217d9d80e4a4d3a54a5c5410f5fdb410,krakow,blockOfFlats,45.96,2,3.0,4.0,1958.0,condominium,brick,False,True,False,False,True,519000,11292.43,Old
41d14633642d47853c49b92224b3a556,krakow,blockOfFlats,46.5,3,2.0,4.0,1958.0,condominium,brick,False,True,False,False,True,625000,13440.86,Old
79e7be377174c5b22b70915933248a0e,wroclaw,blockOfFlats,50.0,2,3.0,4.0,1958.0,condominium,unknown,True,False,False,False,False,590000,11800.0,Old
f9965f532f82a584671267198b8724f1,lodz,blockOfFlats,50.0,2,3.0,4.0,1958.0,condominium,brick,False,False,False,False,False,369000,7380.0,Old
3e71725e4c60baadcbdd34355f29a201,warszawa,tenement,36.02,2,3.0,4.0,1958.0,condominium,brick,False,False,False,True,False,499000,13853.41,Old
c65e781c8c1108752d2917f9328d49dc,radom,blockOfFlats,48.2,2,3.0,4.0,1958.0,condominium,brick,False,True,False,False,True,310000,6431.54,Old
9d6543d548b67238d21dac37036df835,radom,unknown,35.12,2,4.0,4.0,1958.0,cooperative,concreteSlab,False,True,False,False,True,216000,6150.34,Old
fe04bbf02c630be5b11bc69f25ed0cd3,warszawa,blockOfFlats,40.0,2,3.0,4.0,1958.0,condominium,brick,False,False,False,False,True,815000,20375.0,Old
c7116b980ed4b70ffc13e86ecae07680,warszawa,blockOfFlats,75.0,3,,4.0,1958.0,cooperative,brick,False,False,False,False,True,950000,12666.67,Old
92b57e63a03a7ab134130c49804f763c,gdansk,tenement,61.77,3,2.0,4.0,1958.0,condominium,brick,False,True,False,False,True,895000,14489.23,Old
2fd0008468ad6d0fde2c101a20b358ce,bydgoszcz,blockOfFlats,68.79,3,4.0,4.0,1958.0,condominium,unknown,False,False,False,False,True,429000,6236.37,Old
b994a1969a30155ba337b29fb9fb3093,lodz,tenement,96.4,4,2.0,4.0,1958.0,condominium,brick,False,True,False,False,False,899000,9325.73,Old
31997b45acdb49b3ab66a193b1705657,lodz,blockOfFlats,59.0,2,4.0,4.0,1959.0,condominium,brick,False,True,False,False,False,420000,7118.64,Old
b796978c76d171d282b917fd0198d28e,warszawa,tenement,49.78,2,3.0,4.0,1959.0,condominium,brick,False,False,,False,False,639000,12836.48,Old
48368a9de9f23caf0fca552b406f717e,gdansk,tenement,65.0,4,4.0,4.0,1959.0,condominium,brick,False,False,False,False,True,975000,15000.0,Old
64799e21405f35d3d9289d46964b2f2c,lodz,blockOfFlats,57.0,3,3.0,4.0,1959.0,condominium,concreteSlab,False,True,False,False,True,399000,7000.0,Old
a0e7a8a5bf72213e9d390e60cad0e9d7,bialystok,blockOfFlats,48.27,2,3.0,4.0,1959.0,condominium,brick,False,True,False,False,True,429000,8887.51,Old
f92cb09a00aa58ce272d09e1e37ea182,warszawa,blockOfFlats,52.5,2,2.0,4.0,1959.0,condominium,brick,True,True,False,False,True,780000,14857.14,Old
9b84fe61ece803c2e6dd99724a3bf346,krakow,tenement,73.28,3,,4.0,1959.0,condominium,brick,False,True,True,False,True,959000,13086.79,Old
22ec37f9d1e88dd898cd96036b239289,krakow,blockOfFlats,73.28,3,,4.0,1959.0,condominium,brick,False,True,False,False,False,955000,13032.21,Old
aa1601f3119cccecbd6344dc9c3c9cb1,bydgoszcz,unknown,63.08,2,4.0,4.0,1959.0,condominium,unknown,False,True,False,False,True,392000,6214.33,Old
e35e431a7e100e386d57bfb26432527f,warszawa,unknown,69.0,2,3.0,4.0,1959.0,condominium,unknown,False,True,False,False,True,1292000,18724.64,Old
0a5bdef72b529aa8227b1720b81f9c57,warszawa,unknown,37.66,2,1.0,4.0,1959.0,condominium,brick,False,False,False,False,True,849000,22543.81,Old
de2f73f82a6fabcc825264b9f5641223,wroclaw,blockOfFlats,59.83,2,3.0,4.0,1959.0,condominium,brick,True,False,False,False,True,799000,13354.5,Old
8d2242f52f9712d191b2547741d2a61e,krakow,blockOfFlats,73.28,3,,4.0,1959.0,cooperative,brick,False,False,,False,False,955000,13032.21,Old
19963f17f831d4f490fa670ead2358a2,warszawa,tenement,57.3,2,3.0,4.0,1959.0,cooperative,brick,False,True,False,False,True,899000,15689.35,Old
78fad01b625483df84cb7db7c10d025c,bydgoszcz,blockOfFlats,52.96,2,,4.0,1959.0,condominium,brick,False,False,False,False,False,325000,6136.71,Old
184a10adf0068af36526d95340680992,lodz,unknown,52.55,2,1.0,4.0,1959.0,condominium,unknown,False,False,,False,False,370000,7040.91,Old
8a2674175b70e96bf65fa0b45d7ff632,wroclaw,blockOfFlats,64.0,3,2.0,4.0,1959.0,condominium,unknown,False,False,False,False,True,725000,11328.13,Old
0911cd3453af300541c64c1882f18fb3,lodz,blockOfFlats,51.4,2,3.0,4.0,1959.0,condominium,brick,False,True,False,False,True,295000,5739.3,Old
dac227b2a84998b4daac6e1299dbbab5,lodz,blockOfFlats,53.19,2,4.0,4.0,1959.0,condominium,brick,True,False,False,False,True,295000,5546.16,Old
